,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,ID
818,1,0,0,0,0,0,21791
819,1,0,0,0,0,0,21792
820,0,0,1,0,0,0,21793
821,0,0,0,0,1,0,21794
822,0,1,0,0,0,0,21795
823,0,1,0,0,0,0,21796
824,0,0,1,0,0,0,21797
825,1,0,0,0,0,0,21798
826,0,1,0,0,0,0,21799
827,1,0,0,0,0,0,21800
828,0,1,0,0,0,0,21801
829,1,0,0,0,0,0,21802
830,1,0,0,0,0,0,21803
831,0,0,0,0,0,1,21804
832,0,1,0,0,0,0,21805
833,0,0,1,0,0,0,21806
834,0,1,0,0,0,0,21807
835,1,0,0,0,0,0,21808
836,1,0,0,0,0,0,21809
837,0,0,1,0,0,0,21810
838,0,1,0,0,0,0,21811
839,1,0,0,0,0,0,21812
840,0,0,1,0,0,0,21813
841,1,0,0,0,0,0,21814
842,0,0,1,0,0,0,21815
843,1,0,0,0,0,0,21816
844,1,0,0,0,0,0,21817
845,0,0,1,0,0,0,21818
846,0,0,0,1,0,0,21819
847,0,1,0,0,0,0,21820
848,0,1,0,0,0,0,21821
849,1,0,0,0,0,0,21822
850,0,0,1,0,0,0,21823
851,1,0,0,0,0,0,21824
852,1,0,0,0,0,0,21825
853,0,0,0,1,0,0,21826
854,0,1,0,0,0,0,21827
855,1,0,0,0,0,0,21828
856,0,0,1,0,0,0,21829
857,1,0,0,0,0,0,21830
858,0,1,0,0,0,0,21831
859,1,0,0,0,0,0,21832
860,0,0,1,0,0,0,21833
861,1,0,0,0,0,0,21834
862,0,1,0,0,0,0,21835
863,1,0,0,0,0,0,21836
864,0,1,0,0,0,0,21837
865,0,0,1,0,0,0,21838
866,1,0,0,0,0,0,21839
867,0,0,1,0,0,0,21840
868,0,0,1,0,0,0,21841
869,0,1,0,0,0,0,21842
870,0,1,0,0,0,0,21843
871,1,0,0,0,0,0,21844
872,0,1,0,0,0,0,21845
873,1,0,0,0,0,0,21846
874,1,0,0,0,0,0,21847
875,0,1,0,0,0,0,21848
876,1,0,0,0,0,0,21849
877,0,0,1,0,0,0,21850
878,0,0,1,0,0,0,21851
879,1,0,0,0,0,0,21852
880,1,0,0,0,0,0,21853
881,0,1,0,0,0,0,21854
882,1,0,0,0,0,0,21855
883,1,0,0,0,0,0,21856
884,0,1,0,0,0,0,21857
885,1,0,0,0,0,0,21858
886,0,1,0,0,0,0,21859
887,1,0,0,0,0,0,21860
888,1,0,0,0,0,0,21861
889,1,0,0,0,0,0,21862
890,0,0,1,0,0,0,21863
891,0,1,0,0,0,0,21864
892,0,1,0,0,0,0,21865
893,0,1,0,0,0,0,21866
894,0,0,1,0,0,0,21867
895,1,0,0,0,0,0,21868
896,1,0,0,0,0,0,21869
897,1,0,0,0,0,0,21870
898,0,0,1,0,0,0,21871
899,0,0,1,0,0,0,21872
900,0,0,1,0,0,0,21873
901,1,0,0,0,0,0,21874
902,0,0,1,0,0,0,21875
903,1,0,0,0,0,0,21876
904,1,0,0,0,0,0,21877
905,1,0,0,0,0,0,21878
906,1,0,0,0,0,0,21879
907,1,0,0,0,0,0,21880
908,0,1,0,0,0,0,21881
909,1,0,0,0,0,0,21882
910,1,0,0,0,0,0,21883
911,1,0,0,0,0,0,21884
912,0,0,1,0,0,0,21885
913,1,0,0,0,0,0,21886
914,0,1,0,0,0,0,21887
915,1,0,0,0,0,0,21888
916,1,0,0,0,0,0,21889
917,0,0,1,0,0,0,21890
918,1,0,0,0,0,0,21891
919,0,1,0,0,0,0,21892
920,0,1,0,0,0,0,21893
921,1,0,0,0,0,0,21894
922,1,0,0,0,0,0,21895
923,0,0,0,1,0,0,21896
924,0,0,1,0,0,0,21897
925,1,0,0,0,0,0,21898
926,1,0,0,0,0,0,21899
927,0,1,0,0,0,0,21900
928,1,0,0,0,0,0,21901
929,0,1,0,0,0,0,21902
930,0,0,0,1,0,0,21903
931,0,0,0,1,0,0,21904
932,1,0,0,0,0,0,21905
933,0,0,0,1,0,0,21906
934,1,0,0,0,0,0,21907
935,0,0,1,0,0,0,21908
936,0,1,0,0,0,0,21909
937,0,1,0,0,0,0,21910
938,0,0,1,0,0,0,21911
939,0,0,1,0,0,0,21912
940,1,0,0,0,0,0,21913
941,0,0,0,1,0,0,21914
942,0,1,0,0,0,0,21915
943,0,0,0,1,0,0,21916
944,1,0,0,0,0,0,21917
945,0,0,1,0,0,0,21918
946,1,0,0,0,0,0,21919
947,1,0,0,0,0,0,21920
948,1,0,0,0,0,0,21921
949,1,0,0,0,0,0,21922
950,1,0,0,0,0,0,21923
951,0,0,1,0,0,0,21924
952,0,1,0,0,0,0,21925
953,0,1,0,0,0,0,21926
954,1,0,0,0,0,0,21927
955,0,0,1,0,0,0,21928
956,0,0,1,0,0,0,21929
957,0,1,0,0,0,0,21930
958,1,0,0,0,0,0,21931
959,1,0,0,0,0,0,21932
960,0,1,0,0,0,0,21933
961,1,0,0,0,0,0,21934
962,1,0,0,0,0,0,21935
963,1,0,0,0,0,0,21936
964,0,1,0,0,0,0,21937
965,0,0,1,0,0,0,21938
966,0,0,0,1,0,0,21939
967,1,0,0,0,0,0,21940
968,1,0,0,0,0,0,21941
969,0,0,1,0,0,0,21942
970,1,0,0,0,0,0,21943
971,1,0,0,0,0,0,21944
972,0,0,0,1,0,0,21945
973,0,1,0,0,0,0,21946
974,1,0,0,0,0,0,21947
975,1,0,0,0,0,0,21948
976,0,1,0,0,0,0,21949
977,0,0,0,1,0,0,21950
978,1,0,0,0,0,0,21951
979,0,0,1,0,0,0,21952
980,1,0,0,0,0,0,21953
981,0,1,0,0,0,0,21954
982,0,0,1,0,0,0,21955
983,1,0,0,0,0,0,21956
984,1,0,0,0,0,0,21957
985,0,0,0,1,0,0,21958
986,0,0,1,0,0,0,21959
987,1,0,0,0,0,0,21960
988,1,0,0,0,0,0,21961
989,1,0,0,0,0,0,21962
990,0,1,0,0,0,0,21963
991,0,0,1,0,0,0,21964
992,1,0,0,0,0,0,21965
993,1,0,0,0,0,0,21966
994,0,1,0,0,0,0,21967
995,0,1,0,0,0,0,21968
996,0,0,1,0,0,0,21969
997,1,0,0,0,0,0,21970
998,0,0,1,0,0,0,21971
999,0,1,0,0,0,0,21972
1000,1,0,0,0,0,0,21973
1001,0,0,0,1,0,0,21974
1002,1,0,0,0,0,0,21975
1003,0,1,0,0,0,0,21976
1004,1,0,0,0,0,0,21977
1005,0,1,0,0,0,0,21978
1006,0,1,0,0,0,0,21979
1007,1,0,0,0,0,0,21980
1008,1,0,0,0,0,0,21981
1009,1,0,0,0,0,0,21982
1010,0,0,1,0,0,0,21983
1011,1,0,0,0,0,0,21984
1012,0,1,0,0,0,0,21985
1013,1,0,0,0,0,0,21986
1014,0,0,1,0,0,0,21987
1015,1,0,0,0,0,0,21988
1016,0,1,0,0,0,0,21989
1017,0,0,1,0,0,0,21990
1018,1,0,0,0,0,0,21991
1019,0,0,0,1,0,0,21992
1020,0,1,0,0,0,0,21993
1021,0,1,0,0,0,0,21994
1022,0,1,0,0,0,0,21995
1023,0,1,0,0,0,0,21996
1024,1,0,0,0,0,0,21997
1025,1,0,0,0,0,0,21998
1026,0,1,0,0,0,0,21999
1027,1,0,0,0,0,0,22000
1028,1,0,0,0,0,0,22001
1029,1,0,0,0,0,0,22002
1030,1,0,0,0,0,0,22003
1031,0,0,1,0,0,0,22004
1032,1,0,0,0,0,0,22005
1033,0,0,1,0,0,0,22006
1034,0,1,0,0,0,0,22007
1035,0,1,0,0,0,0,22008
1036,1,0,0,0,0,0,22009
1037,0,0,1,0,0,0,22010
1038,1,0,0,0,0,0,22011
1039,0,0,1,0,0,0,22012
1040,1,0,0,0,0,0,22013
1041,0,0,1,0,0,0,22014
1042,0,1,0,0,0,0,22015
1043,0,1,0,0,0,0,22016
1044,1,0,0,0,0,0,22017
1045,0,0,1,0,0,0,22018
1046,1,0,0,0,0,0,22019
1047,1,0,0,0,0,0,22020
1048,0,1,0,0,0,0,22021
1049,0,1,0,0,0,0,22022
1050,0,0,1,0,0,0,22023
1051,1,0,0,0,0,0,22024
1052,1,0,0,0,0,0,22025
1053,0,0,1,0,0,0,22026
1054,0,1,0,0,0,0,22027
1055,0,0,1,0,0,0,22028
1056,1,0,0,0,0,0,22029
1057,0,1,0,0,0,0,22030
1058,1,0,0,0,0,0,22031
1059,1,0,0,0,0,0,22032
1060,1,0,0,0,0,0,22033
1061,0,0,0,1,0,0,22034
1062,1,0,0,0,0,0,22035
1063,0,1,0,0,0,0,22036
1064,0,0,1,0,0,0,22037
1065,0,0,1,0,0,0,22038
1066,1,0,0,0,0,0,22039
1067,1,0,0,0,0,0,22040
1068,1,0,0,0,0,0,22041
1069,1,0,0,0,0,0,22042
1070,0,0,1,0,0,0,22043
1071,1,0,0,0,0,0,22044
1072,1,0,0,0,0,0,22045
1073,1,0,0,0,0,0,22046
1074,1,0,0,0,0,0,22047
1075,0,0,1,0,0,0,22048
1076,1,0,0,0,0,0,22049
1077,0,1,0,0,0,0,22050
1078,1,0,0,0,0,0,22051
1079,1,0,0,0,0,0,22052
1080,0,1,0,0,0,0,22053
1081,0,1,0,0,0,0,22054
1082,1,0,0,0,0,0,22055
1083,1,0,0,0,0,0,22056
1084,1,0,0,0,0,0,22057
1085,1,0,0,0,0,0,22058
1086,1,0,0,0,0,0,22059
1087,0,0,1,0,0,0,22060
1088,1,0,0,0,0,0,22061
1089,1,0,0,0,0,0,22062
1090,0,1,0,0,0,0,22063
1091,0,1,0,0,0,0,22064
1092,0,1,0,0,0,0,22065
1093,0,1,0,0,0,0,22066
1094,0,1,0,0,0,0,22067
1095,0,0,1,0,0,0,22068
1096,1,0,0,0,0,0,22069
1097,1,0,0,0,0,0,22070
1098,0,1,0,0,0,0,22071
1099,0,0,1,0,0,0,22072
1100,1,0,0,0,0,0,22073
1101,0,0,0,1,0,0,22074
1102,1,0,0,0,0,0,22075
1103,1,0,0,0,0,0,22076
1104,1,0,0,0,0,0,22077
1105,0,0,1,0,0,0,22078
1106,0,1,0,0,0,0,22079
1107,1,0,0,0,0,0,22080
1108,1,0,0,0,0,0,22081
1109,0,1,0,0,0,0,22082
1110,1,0,0,0,0,0,22083
1111,0,1,0,0,0,0,22084
1112,1,0,0,0,0,0,22085
1113,0,0,1,0,0,0,22086
1114,1,0,0,0,0,0,22087
1115,1,0,0,0,0,0,22088
1116,1,0,0,0,0,0,22089
1117,0,1,0,0,0,0,22090
1118,1,0,0,0,0,0,22091
1119,1,0,0,0,0,0,22092
1120,1,0,0,0,0,0,22093
1121,1,0,0,0,0,0,22094
1122,0,1,0,0,0,0,22095
1123,0,1,0,0,0,0,22096
1124,0,0,0,1,0,0,22097
1125,0,1,0,0,0,0,22098
1126,1,0,0,0,0,0,22099
1127,0,0,1,0,0,0,22100
1128,1,0,0,0,0,0,22101
1129,1,0,0,0,0,0,22102
1130,1,0,0,0,0,0,22103
1131,1,0,0,0,0,0,22104
1132,0,1,0,0,0,0,22105
1133,1,0,0,0,0,0,22106
1134,0,1,0,0,0,0,22107
1135,0,1,0,0,0,0,22108
1136,1,0,0,0,0,0,22109
1137,0,0,0,1,0,0,22110
1138,1,0,0,0,0,0,22111
1139,1,0,0,0,0,0,22112
1140,0,1,0,0,0,0,22113
1141,1,0,0,0,0,0,22114
1142,0,1,0,0,0,0,22115
1143,1,0,0,0,0,0,22116
1144,1,0,0,0,0,0,22117
1145,1,0,0,0,0,0,22118
1146,0,0,0,1,0,0,22119
1147,0,0,1,0,0,0,22120
1148,1,0,0,0,0,0,22121
1149,1,0,0,0,0,0,22122
1150,0,1,0,0,0,0,22123
1151,1,0,0,0,0,0,22124
1152,1,0,0,0,0,0,22125
1153,1,0,0,0,0,0,22126
1154,0,0,1,0,0,0,22127
1155,0,1,0,0,0,0,22128
1156,0,0,0,1,0,0,22129
1157,1,0,0,0,0,0,22130
1158,0,0,1,0,0,0,22131
1159,0,1,0,0,0,0,22132
1160,1,0,0,0,0,0,22133
1161,1,0,0,0,0,0,22134
1162,1,0,0,0,0,0,22135
1163,1,0,0,0,0,0,22136
1164,1,0,0,0,0,0,22137
1165,0,0,1,0,0,0,22138
1166,1,0,0,0,0,0,22139
1167,1,0,0,0,0,0,22140
1168,1,0,0,0,0,0,22141
1169,0,0,1,0,0,0,22142
1170,0,1,0,0,0,0,22143
1171,0,0,1,0,0,0,22144
1172,1,0,0,0,0,0,22145
1173,1,0,0,0,0,0,22146
1174,0,0,1,0,0,0,22147
1175,1,0,0,0,0,0,22148
1176,0,0,1,0,0,0,22149
1177,1,0,0,0,0,0,22150
1178,0,1,0,0,0,0,22151
1179,0,0,0,1,0,0,22152
1180,1,0,0,0,0,0,22153
1181,0,0,1,0,0,0,22154
1182,1,0,0,0,0,0,22155
1183,1,0,0,0,0,0,22156
1184,1,0,0,0,0,0,22157
1185,1,0,0,0,0,0,22158
1186,1,0,0,0,0,0,22159
1187,0,0,1,0,0,0,22160
1188,0,0,1,0,0,0,22161
1189,0,0,0,0,1,0,22162
1190,1,0,0,0,0,0,22163
1191,0,1,0,0,0,0,22164
1192,0,0,1,0,0,0,22165
1193,1,0,0,0,0,0,22166
1194,1,0,0,0,0,0,22167
1195,0,1,0,0,0,0,22168
1196,1,0,0,0,0,0,22169
1197,1,0,0,0,0,0,22170
1198,0,1,0,0,0,0,22171
1199,0,0,1,0,0,0,22172
1200,0,1,0,0,0,0,22173
1201,0,1,0,0,0,0,22174
1202,1,0,0,0,0,0,22175
1203,0,0,1,0,0,0,22176
1204,0,0,1,0,0,0,22177
1205,0,1,0,0,0,0,22178
1206,1,0,0,0,0,0,22179
1207,1,0,0,0,0,0,22180
1208,1,0,0,0,0,0,22181
1209,0,1,0,0,0,0,22182
1210,1,0,0,0,0,0,22183
1211,0,0,1,0,0,0,22184
1212,0,0,1,0,0,0,22185
1213,1,0,0,0,0,0,22186
1214,1,0,0,0,0,0,22187
1215,1,0,0,0,0,0,22188
1216,1,0,0,0,0,0,22189
1217,1,0,0,0,0,0,22190
1218,1,0,0,0,0,0,22191
1219,0,1,0,0,0,0,22192
1220,0,0,1,0,0,0,22193
1221,0,0,1,0,0,0,22194
1222,1,0,0,0,0,0,22195
1223,0,0,1,0,0,0,22196
1224,1,0,0,0,0,0,22197
1225,1,0,0,0,0,0,22198
1226,0,1,0,0,0,0,22199
1227,0,1,0,0,0,0,22200
1228,0,1,0,0,0,0,22201
1229,0,0,0,1,0,0,22202
1230,0,1,0,0,0,0,22203
1231,1,0,0,0,0,0,22204
1232,1,0,0,0,0,0,22205
1233,1,0,0,0,0,0,22206
1234,0,0,1,0,0,0,22207
1235,0,1,0,0,0,0,22208
1236,1,0,0,0,0,0,22209
1237,0,0,1,0,0,0,22210
1238,1,0,0,0,0,0,22211
1239,0,1,0,0,0,0,22212
1240,1,0,0,0,0,0,22213
1241,0,0,1,0,0,0,22214
1242,0,0,1,0,0,0,22215
1243,0,1,0,0,0,0,22216
1244,0,0,1,0,0,0,22217
1245,0,0,1,0,0,0,22218
1246,0,1,0,0,0,0,22219
1247,0,0,1,0,0,0,22220
1248,1,0,0,0,0,0,22221
1249,1,0,0,0,0,0,22222
1250,0,0,1,0,0,0,22223
1251,1,0,0,0,0,0,22224
1252,1,0,0,0,0,0,22225
1253,0,1,0,0,0,0,22226
1254,0,1,0,0,0,0,22227
1255,0,1,0,0,0,0,22228
1256,1,0,0,0,0,0,22229
1257,1,0,0,0,0,0,22230
1258,0,0,1,0,0,0,22231
1259,1,0,0,0,0,0,22232
1260,0,1,0,0,0,0,22233
1261,0,0,1,0,0,0,22234
1262,0,0,1,0,0,0,22235
1263,0,1,0,0,0,0,22236
1264,1,0,0,0,0,0,22237
1265,1,0,0,0,0,0,22238
1266,0,0,1,0,0,0,22239
1267,0,0,1,0,0,0,22240
1268,0,0,0,1,0,0,22241
1269,0,0,1,0,0,0,22242
1270,1,0,0,0,0,0,22243
1271,1,0,0,0,0,0,22244
1272,1,0,0,0,0,0,22245
1273,0,0,0,1,0,0,22246
1274,0,1,0,0,0,0,22247
1275,0,0,1,0,0,0,22248
1276,0,1,0,0,0,0,22249
1277,0,1,0,0,0,0,22250
1278,0,0,1,0,0,0,22251
1279,0,1,0,0,0,0,22252
1280,0,1,0,0,0,0,22253
1281,0,1,0,0,0,0,22254
1282,1,0,0,0,0,0,22255
1283,0,1,0,0,0,0,22256
1284,0,1,0,0,0,0,22257
1285,0,0,1,0,0,0,22258
1286,1,0,0,0,0,0,22259
1287,1,0,0,0,0,0,22260
1288,0,0,0,1,0,0,22261
1289,1,0,0,0,0,0,22262
1290,0,0,1,0,0,0,22263
1291,0,1,0,0,0,0,22264
1292,1,0,0,0,0,0,22265
1293,0,0,1,0,0,0,22266
1294,1,0,0,0,0,0,22267
1295,1,0,0,0,0,0,22268
1296,0,0,0,1,0,0,22269
1297,1,0,0,0,0,0,22270
1298,1,0,0,0,0,0,22271
1299,0,1,0,0,0,0,22272
1300,0,0,1,0,0,0,22273
1301,1,0,0,0,0,0,22274
1302,0,1,0,0,0,0,22275
1303,0,1,0,0,0,0,22276
1304,1,0,0,0,0,0,22277
1305,1,0,0,0,0,0,22278
1306,0,1,0,0,0,0,22279
1307,0,1,0,0,0,0,22280
1308,1,0,0,0,0,0,22281
1309,1,0,0,0,0,0,22282
1310,1,0,0,0,0,0,22283
1311,1,0,0,0,0,0,22284
1312,0,1,0,0,0,0,22285
1313,1,0,0,0,0,0,22286
1314,1,0,0,0,0,0,22287
1315,1,0,0,0,0,0,22288
1316,0,0,1,0,0,0,22289
1317,1,0,0,0,0,0,22290
1318,0,0,1,0,0,0,22291
1319,0,1,0,0,0,0,22292
1320,1,0,0,0,0,0,22293
1321,0,1,0,0,0,0,22294
1322,1,0,0,0,0,0,22295
1323,1,0,0,0,0,0,22296
1324,0,1,0,0,0,0,22297
1325,0,1,0,0,0,0,22298
1326,1,0,0,0,0,0,22299
1327,1,0,0,0,0,0,22300
1328,1,0,0,0,0,0,22301
1329,0,1,0,0,0,0,22302
1330,1,0,0,0,0,0,22303
1331,0,0,0,1,0,0,22304
1332,1,0,0,0,0,0,22305
1333,1,0,0,0,0,0,22306
1334,1,0,0,0,0,0,22307
1335,0,1,0,0,0,0,22308
1336,0,0,1,0,0,0,22309
1337,0,0,1,0,0,0,22310
1338,0,1,0,0,0,0,22311
1339,1,0,0,0,0,0,22312
1340,0,1,0,0,0,0,22313
1341,0,0,1,0,0,0,22314
1342,0,0,0,1,0,0,22315
1343,0,1,0,0,0,0,22316
1344,1,0,0,0,0,0,22317
1345,0,1,0,0,0,0,22318
1346,1,0,0,0,0,0,22319
1347,0,0,1,0,0,0,22320
1348,1,0,0,0,0,0,22321
1349,1,0,0,0,0,0,22322
1350,1,0,0,0,0,0,22323
1351,0,0,1,0,0,0,22324
1352,1,0,0,0,0,0,22325
1353,1,0,0,0,0,0,22326
1354,0,0,1,0,0,0,22327
1355,1,0,0,0,0,0,22328
1356,0,0,1,0,0,0,22329
1357,0,1,0,0,0,0,22330
1358,0,0,1,0,0,0,22331
1359,0,0,1,0,0,0,22332
1360,0,0,1,0,0,0,22333
1361,0,0,1,0,0,0,22334
1362,1,0,0,0,0,0,22335
1363,0,1,0,0,0,0,22336
1364,0,0,1,0,0,0,22337
1365,0,0,1,0,0,0,22338
1366,1,0,0,0,0,0,22339
1367,0,1,0,0,0,0,22340
1368,1,0,0,0,0,0,22341
1369,1,0,0,0,0,0,22342
1370,1,0,0,0,0,0,22343
1371,0,1,0,0,0,0,22344
1372,1,0,0,0,0,0,22345
1373,1,0,0,0,0,0,22346
1374,0,1,0,0,0,0,22347
1375,0,1,0,0,0,0,22348
1376,0,1,0,0,0,0,22349
1377,0,0,0,1,0,0,22350
1378,1,0,0,0,0,0,22351
1379,1,0,0,0,0,0,22352
1380,0,1,0,0,0,0,22353
1381,1,0,0,0,0,0,22354
1382,0,1,0,0,0,0,22355
1383,1,0,0,0,0,0,22356
1384,0,1,0,0,0,0,22357
1385,1,0,0,0,0,0,22358
1386,1,0,0,0,0,0,22359
1387,1,0,0,0,0,0,22360
1388,1,0,0,0,0,0,22361
1389,1,0,0,0,0,0,22362
1390,1,0,0,0,0,0,22363
1391,1,0,0,0,0,0,22364
1392,0,1,0,0,0,0,22365
1393,0,0,1,0,0,0,22366
1394,1,0,0,0,0,0,22367
1395,0,0,1,0,0,0,22368
1396,1,0,0,0,0,0,22369
1397,0,0,1,0,0,0,22370
1398,1,0,0,0,0,0,22371
1399,0,1,0,0,0,0,22372
1400,1,0,0,0,0,0,22373
1401,0,1,0,0,0,0,22374
1402,1,0,0,0,0,0,22375
1403,1,0,0,0,0,0,22376
1404,0,1,0,0,0,0,22377
1405,1,0,0,0,0,0,22378
1406,0,1,0,0,0,0,22379
1407,1,0,0,0,0,0,22380
1408,1,0,0,0,0,0,22381
1409,0,0,1,0,0,0,22382
1410,0,0,0,1,0,0,22383
1411,1,0,0,0,0,0,22384
1412,0,0,1,0,0,0,22385
1413,1,0,0,0,0,0,22386
1414,1,0,0,0,0,0,22387
1415,0,0,1,0,0,0,22388
1416,1,0,0,0,0,0,22389
1417,1,0,0,0,0,0,22390
1418,1,0,0,0,0,0,22391
1419,0,1,0,0,0,0,22392
1420,0,0,1,0,0,0,22393
1421,0,1,0,0,0,0,22394
1422,1,0,0,0,0,0,22395
1423,0,0,1,0,0,0,22396
1424,1,0,0,0,0,0,22397
1425,1,0,0,0,0,0,22398
1426,1,0,0,0,0,0,22399
1427,0,1,0,0,0,0,22400
1428,1,0,0,0,0,0,22401
1429,0,1,0,0,0,0,22402
1430,0,1,0,0,0,0,22403
1431,0,0,1,0,0,0,22404
1432,1,0,0,0,0,0,22405
1433,0,1,0,0,0,0,22406
1434,1,0,0,0,0,0,22407
1435,1,0,0,0,0,0,22408
1436,0,0,0,1,0,0,22409
1437,0,0,1,0,0,0,22410
1438,0,0,1,0,0,0,22411
1439,1,0,0,0,0,0,22412
1440,0,1,0,0,0,0,22413
1441,0,1,0,0,0,0,22414
1442,1,0,0,0,0,0,22415
1443,0,1,0,0,0,0,22416
1444,1,0,0,0,0,0,22417
1445,0,1,0,0,0,0,22418
1446,1,0,0,0,0,0,22419
1447,1,0,0,0,0,0,22420
1448,0,0,1,0,0,0,22421
1449,0,1,0,0,0,0,22422
1450,0,0,1,0,0,0,22423
1451,0,0,1,0,0,0,22424
1452,1,0,0,0,0,0,22425
1453,1,0,0,0,0,0,22426
1454,1,0,0,0,0,0,22427
1455,0,1,0,0,0,0,22428
1456,0,0,1,0,0,0,22429
1457,1,0,0,0,0,0,22430
1458,0,1,0,0,0,0,22431
1459,1,0,0,0,0,0,22432
1460,1,0,0,0,0,0,22433
1461,0,1,0,0,0,0,22434
1462,1,0,0,0,0,0,22435
1463,1,0,0,0,0,0,22436
1464,0,1,0,0,0,0,22437
1465,0,1,0,0,0,0,22438
1466,0,0,1,0,0,0,22439
1467,0,0,1,0,0,0,22440
1468,1,0,0,0,0,0,22441
1469,0,0,1,0,0,0,22442
1470,0,1,0,0,0,0,22443
1471,0,0,0,0,0,1,22444
1472,0,1,0,0,0,0,22445
1473,1,0,0,0,0,0,22446
1474,1,0,0,0,0,0,22447
1475,0,1,0,0,0,0,22448
1476,0,0,1,0,0,0,22449
1477,1,0,0,0,0,0,22450
1478,1,0,0,0,0,0,22451
1479,1,0,0,0,0,0,22452
1480,1,0,0,0,0,0,22453
1481,1,0,0,0,0,0,22454
1482,0,0,1,0,0,0,22455
1483,0,1,0,0,0,0,22456
1484,1,0,0,0,0,0,22457
1485,0,0,1,0,0,0,22458
1486,0,1,0,0,0,0,22459
1487,0,0,1,0,0,0,22460
1488,1,0,0,0,0,0,22461
1489,1,0,0,0,0,0,22462
1490,1,0,0,0,0,0,22463
1491,1,0,0,0,0,0,22464
1492,0,1,0,0,0,0,22465
1493,0,0,1,0,0,0,22466
1494,1,0,0,0,0,0,22467
1495,1,0,0,0,0,0,22468
1496,0,0,1,0,0,0,22469
1497,0,1,0,0,0,0,22470
1498,0,1,0,0,0,0,22471
1499,1,0,0,0,0,0,22472
1500,1,0,0,0,0,0,22473
1501,1,0,0,0,0,0,22474
1502,0,0,1,0,0,0,22475
1503,1,0,0,0,0,0,22476
1504,1,0,0,0,0,0,22477
1505,1,0,0,0,0,0,22478
1506,1,0,0,0,0,0,22479
1507,1,0,0,0,0,0,22480
1508,1,0,0,0,0,0,22481
1509,1,0,0,0,0,0,22482
1510,1,0,0,0,0,0,22483
1511,1,0,0,0,0,0,22484
1512,0,0,1,0,0,0,22485
1513,1,0,0,0,0,0,22486
1514,0,1,0,0,0,0,22487
1515,1,0,0,0,0,0,22488
1516,1,0,0,0,0,0,22489
1517,0,0,0,1,0,0,22490
1518,0,1,0,0,0,0,22491
1519,0,0,1,0,0,0,22492
1520,0,0,0,1,0,0,22493
1521,0,0,1,0,0,0,22494
1522,0,1,0,0,0,0,22495
1523,1,0,0,0,0,0,22496
1524,0,1,0,0,0,0,22497
1525,1,0,0,0,0,0,22498
1526,0,0,1,0,0,0,22499
1527,0,0,1,0,0,0,22500
1528,0,0,1,0,0,0,22501
1529,1,0,0,0,0,0,22502
1530,1,0,0,0,0,0,22503
1531,0,0,1,0,0,0,22504
1532,0,0,1,0,0,0,22505
1533,1,0,0,0,0,0,22506
1534,1,0,0,0,0,0,22507
1535,1,0,0,0,0,0,22508
1536,1,0,0,0,0,0,22509
1537,1,0,0,0,0,0,22510
1538,0,0,1,0,0,0,22511
1539,0,0,1,0,0,0,22512
1540,0,0,1,0,0,0,22513
1541,0,0,1,0,0,0,22514
1542,1,0,0,0,0,0,22515
1543,1,0,0,0,0,0,22516
1544,0,0,1,0,0,0,22517
1545,1,0,0,0,0,0,22518
1546,0,1,0,0,0,0,22519
1547,1,0,0,0,0,0,22520
1548,0,0,1,0,0,0,22521
1549,1,0,0,0,0,0,22522
1550,1,0,0,0,0,0,22523
1551,1,0,0,0,0,0,22524
1552,1,0,0,0,0,0,22525
1553,0,1,0,0,0,0,22526
1554,1,0,0,0,0,0,22527
1555,0,1,0,0,0,0,22528
1556,1,0,0,0,0,0,22529
1557,1,0,0,0,0,0,22530
1558,0,0,0,1,0,0,22531
1559,1,0,0,0,0,0,22532
1560,0,0,1,0,0,0,22533
1561,1,0,0,0,0,0,22534
1562,0,0,1,0,0,0,22535
1563,1,0,0,0,0,0,22536
1564,1,0,0,0,0,0,22537
1565,0,0,0,1,0,0,22538
1566,1,0,0,0,0,0,22539
1567,1,0,0,0,0,0,22540
1568,0,1,0,0,0,0,22541
1569,0,0,1,0,0,0,22542
1570,1,0,0,0,0,0,22543
1571,0,1,0,0,0,0,22544
1572,0,0,1,0,0,0,22545
1573,0,0,1,0,0,0,22546
1574,0,1,0,0,0,0,22547
1575,0,1,0,0,0,0,22548
1576,0,0,1,0,0,0,22549
1577,0,1,0,0,0,0,22550
1578,1,0,0,0,0,0,22551
1579,0,1,0,0,0,0,22552
1580,0,1,0,0,0,0,22553
1581,0,0,1,0,0,0,22554
1582,1,0,0,0,0,0,22555
1583,1,0,0,0,0,0,22556
1584,1,0,0,0,0,0,22557
1585,1,0,0,0,0,0,22558
1586,1,0,0,0,0,0,22559
1587,0,0,1,0,0,0,22560
1588,1,0,0,0,0,0,22561
1589,0,0,1,0,0,0,22562
1590,1,0,0,0,0,0,22563
1591,1,0,0,0,0,0,22564
1592,1,0,0,0,0,0,22565
1593,0,1,0,0,0,0,22566
1594,1,0,0,0,0,0,22567
1595,0,1,0,0,0,0,22568
1596,0,1,0,0,0,0,22569
1597,0,0,1,0,0,0,22570
1598,1,0,0,0,0,0,22571
1599,1,0,0,0,0,0,22572
1600,1,0,0,0,0,0,22573
1601,1,0,0,0,0,0,22574
1602,0,0,1,0,0,0,22575
